title,title_link,company,summary,,,,,,,location1
Practice Manager,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C03JHx-y8P6Ze4X03O08LhTC0_eBo4mhCTuSNq8cu9yyyyTEdWi-BkzBKrdKzDXaeJ7vaenXijiqpKOQ0vdNx-9FdJP5rNqTPvLGSu6vlVtU3XhTuZgtSpwL4mAsBqz0ow-pktLNnTu66P1i5aqe41A9mfpXSFm1KYeESiOK5kP1BzpnbKp9_sT8ZHSProIQu1jiVcVJ0L0rjuyR9grF7o8m-M8UZ7jyydIuYJ0ykQbqtyh5EA6a7t-ijLPKF5HpFrcwTxl2AbmCGVyzWKUZaaMPONQd7k4a1TSq0byA6DzFfSc6ChBG0FUG42evS6K3f6QAoj-P2RqYOHgMlyuL-o-Im41Jw__fc2nwM01EDD7qahYvChoRZ9TPNt-9wsxWHEp-G2CPZ5PTNBm0gpgkInzRGpaeqX_uQsuidAGlDTJo0qV1kfHDuXjbx3GcfUbzsQv5O5zTgab_zUFXCiGbq0&vjs=3&p=3&fvj=1,"Forefront TeleCare, Inc","Leader in the delivery of behavioral health services via our unique HIPAA-compliant Telehealth Platform which incorporates software, hardware, and comprehensive...",,,,,,,"Novato, CA"
Ruby on Rails Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CTQE9VG8KHX9FTCBKin22tF2fxtcVT4Ps_0TtywybMLPG2SGcHX-r29an972q88_spM1Gzl3mhAmSnlbMgGI0iUuNo77XbF6vFqUH94DrpIGFCo7T_c2NkZV9zIjzmkLdFTw6oo5Pc2k9zMB16gHRPufcjTC_Jp9JuGD0l9AWi4qdGNKrJovywXebEoB1pRrj2k_5uDOPsv2CZp7ilgccUIROzgYr_PAN7FVViDcZMJQWy_n69_Zg_bW-bpm2DzY3pmh7fcqMRHpr-BmKKHiziLbWND3K9E_LpUPuU1LycWh-ske9719G5Jj1ZlbUw58N2PpiAOBVlkel4sanbHmVC9KxyjNuE96vWQgSdTQ87ktDbjqlhFpG1HvaK4oeNRWxm9-7WNdj2mhyC0IAUWpdbpI_q2phmetqyZlAwJNuhBsqjvwgriTevUYqwY7yghkY7-CBIgT2LFA==&vjs=3&p=4&fvj=1,Cardinal Hire,Senior Software Engineer*. You will play an integral role in application development and help build a platform that solves problems efficiently and is built to...,,,,,,,"Oakland, CA"
MEA Fabrication Technician,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AJIo7k2_EUXUtoHEVhZQu_fV4UNaGDfacQ2sWmx7XZRFPPASKno4wLC4OhaWwkIBL_gCaaGv96jhrUaG6yDRdRXd7B7cSSFFEZdQ1qcPmc4qPJmXtrHVTsyHL_cstaukmORdRnDq1dc61T96oYgNvqcFlnPtkF-ZrUrArQMs3uzwF-vgpg4CBE9Q9In8eopR6VVIKje87mMwf1mvINbWxLUVev6SV8zmAY5re4sH5_r38VDHHWfTz7UZm25YCwQ6wmIkuO-pQmdF9Jgq8AfwsnqD93MZglB5Hs9Ah6_7VPgSDxLsrPcawFPsT_goh_OZleObDK2S6oGivq24BMys1XZCFanxvdgNtpda4koXT1V6bDcQ7d27zeTbGJ9MIF3cDW-5-o4QG5QVAnV6i4ZCtv4USp38F6aA4OKPb6ecYmZjq49bBj4LT1X3pDtX7cC1oB8PKc9KhnXmLFzsqNHSw1SzhTmq-_QD4=&vjs=3&p=5&fvj=1,Opus 12,"Experience with computer software such as Microsoft Office. Opus 12 is a Berkeley, California based startup focused on recycling CO2into higher valued products....",,,,,,,"Berkeley, CA 94710"
"Software Engineer, React Native",https://www.indeed.com/rc/clk?jk=63f91dfc30f3e427&fccid=9b688d92499af1fe&vjs=3,Inkling,"Unit test code for robustness, including edge cases, usability, and general reliability. Inkling is a mobile learning enablement platform built for employees...",,,,,,,
Software Engineer in Test,https://www.indeed.com/rc/clk?jk=a59cdb6556cda1e8&fccid=f89deb5a97c7738a&vjs=3,Adobe,Excellent knowledge of software testing fundamentals. Passion for automating away manual regression efforts and pain! What You'll Need to Succeed....,,,,,,,
"Intern, Robotic Process Automation",https://www.indeed.com/rc/clk?jk=13dc2272cc0fd89e&fccid=7136762d065a5ad7&vjs=3,Autodesk,"Learning how to develop on the UiPath Robotic Process Automation platform. With Autodesk software, you have the power to Make Anything....",,,,,,,
"Backend Software Engineer, Identity and Activation Platform...",https://www.indeed.com/rc/clk?jk=85c2e79c180ca004&fccid=880e4714f2ad94a8&vjs=3,Unity Technologies,"You are a Backend Software Engineer who will develop and support the Unity Identity and Activation Platform, as well as the Unity Hub....",,,,,,,
Internationalization Engineer,https://www.indeed.com/rc/clk?jk=ac966fbbb0df2738&fccid=8510f9bc3a085f8e&vjs=3,Dropbox,"You will collaborate with other developers to build out scalable systems, tools, and i18n pipeline. 4+ years professional experience in software engineering....",,,,,,,
"Software Engineer, Front End",https://www.indeed.com/rc/clk?jk=9c37732a31c59e86&fccid=34e432285076b351&vjs=3,Brightidea,"Executives, despite having millions to invest, live in fear of disruption, and still have no idea where their ""next big idea"" will come from, or if it will come...",,,,,,,
Software Test Automation Intern,https://www.indeed.com/rc/clk?jk=6ff2af73fff171d2&fccid=357693e43342a00e&vjs=3,"Auris Health, Inc.","Oriented, takes testing and automation as his/her true passion and wants bring software to an. Bachelor's in Software (or) Electrical/Electronics Engineering....",,,,,,,
"Software Engineer, Java (Multiple Openings)",https://www.indeed.com/rc/clk?jk=3b8e1d9dfed0b922&fccid=5831e1f260dfbb85&vjs=3,Ripple,Experience building scalable and performant enterprise software. 100% paid medical and dental and 95% paid vision insurance for employees;...,,,,,,,
2D Artist Intern - Summer 2019,https://www.indeed.com/rc/clk?jk=231fb43c0ae0c3cd&fccid=f379417fa48d0010&vjs=3,Zynga,"Photoshop, Painter or comparable 2D software packages. Passion for gaming (particularly mobile games!). WHAT WE ARE LOOKING FOR....",,,,,,,
Software Engineer - Javascript Developer,https://www.indeed.com/rc/clk?jk=f7290a842ed6257a&fccid=c46d0116f6e69eae&vjs=3,JP Morgan Chase,"In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and...",,,,,,,
Senior Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BCdNI_FJjlMFYz3b45-OYr8D0rw9t4m3m-4WuOcSOVB1V6siSowR2gLv8Pmbinwu6r91XxOGJHRogQ2BT_RX0RRbpSngAe6MYgx3-2NSQ69cZCfVaq8DyOZ1EFGqXf870cxgAjjer0jEJVqMi-1uuiGA-O6go681YlD8GwxymmTyLS_7CFudjMlj1kZSHHWGfJJ1jQb21KMZLTIqbNSRqKXUH1HWjBX4pXwWZyczafJ6fvPfyLIzK_Qu2PNm0uJndv6ZG3cjXNvQXgSvQhARH-8lNC2MzSyN4c4bcXNSA2wzRifIKX5b-egMxyL5_AIErJkEtjEDAv8uNJLv6s0osH-pDOuKG6zshW0gj060kvZmkvUbHDmpQSZRKdxZwA1r62kGH9yYj0kEzUIpepy8TZGbZJtD3c6F4YQmJxZnYBLuZ2tcebwj7_1AHdBm-C14ss-MuP_v_ouvhP8fnTM3BhWEI9mKNOUxgsnUt5mPXKAskhIzNg2WAhVxXM21cbpXe3GI7_i0EvB0_w2T_F2VgBNlrhEKjrgwT3yRJYewYGvV8Rc197J3di0fQTWQCogyUQJ_yG1lMq51b8SBKrcsDpOHUEZ3U0zt4=&vjs=3&p=1&fvj=0,Pearson,"+ 5 years of software engineering experience, a track record of building highly scalable, high-quality systems in a direct-to-consumer business....",,,,,,,"San Francisco, CA 94103 (South Of Market area)"
Content Marketer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbcLYJH6EEU2hhfUhIe4V-wtZUPXOEfJh72XLwlGjJwXW5GoFa_FpEKJhHEx99Aif5nlo477BtjnRMh7tdWi4A0w3fOUBs45wowxyyPkCg9U8Qvv-YLaWh4gDhOkCo9ZqvzcupobnjUlr12nb8pKNhtz6tKaJKUvs5u2IbkwKtNzo3hUNNCz1wn5Sb13M_kQz6MrOLYxq9jnxOfAzYiDnkOYs0K_cAw4Y9fZR43UBJ2wTeupYQo1FOWH3srMezK0MGZimhWDHMT6HDDfxFSjZ56wEUhm_zr3amtRvHoXJRWEk6Qkz2U8SJQvjIu__lZrfH06pJXR7xn2Bv2ZjascCXCzFnSnIY8rChpsa2x-wIweIXbymaEp7VFsOBVMXf-1wLUa2DUBz5oXG9N2MIqt0JGrpo1v_kxetoJqyeOKREeg==&vjs=3&p=2&fvj=0,Scale AI,"By combining machine learning and a human workforce, were actively bridging the gap between what software can do and what humans can do....",,,,,,,"San Francisco, CA"
Inventory Control Assistant,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DzVrc46yTalNUFULxnDcscb1qbVMs5CmlrQ7CCvNsV7Vk1iBmhrJnEOmub0ilRVXXtYBkhlm7VEfjlF3vtHGCgGQOHyp3HRDRppBvk4BAqqXuIL8nGhih1m5yE9UFL4N53iL2E3chKU_FWFUANH5cGrtamr3L5j7n21IqMnb8vzOuVhNTCVN9qlxXfPxVW93yuLGtBebTcq4pIE32LNceekApZqTQWwyah6bgzpz04epUch9RmbJwUjTJ4ZEoYZ1c88MgyC-5AXt7Ogu7FDf7YYMhVdPk1YphXR_gVd1QaEJKCh_hCJOwGEkjpkxQc_LX_eQe69g7QisLgJeytrlSyI8P70jkColu18j-hcwK8Qq5igUyElFGQllItZ4Ze1xvfp0K9lSG_RWHecKCbiOLL6s1xQB75DzSN50S__pypYa4c2ms8O8HAHM5u8QMuAk77DL72LpK9Ug==&vjs=3&p=3&fvj=1,"Biotium, Inc. Fremont, California","Knowledge or experience with SAGE software or other database software as plus. Paid time off. Under the direction of the operations manager, assist the...",,,,,,,"San Francisco Bay Area, CA"
Fall Prevention/Exercise Physiologist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Daiq_rTSbCKAAWyz1-xIoh5W4yz5xy-nkATCWHA4FqDtyjQxup1fkszXwIFG32Dbi8Hy-98HiBOhxpsZihmyuZiIam-9Jljj5m14rTGXqisnGxjnbpTuMUoYydzmC-mVXVjdwnkP0JdUmQvKCVacykdlSS9RV3ehgQtcLnvYeyd7SqsXApuf2IPf_x1rQhOzt5G9Jk0fykfyi4XDhuY2DLKq7DJybu6JpGxUQ2rctgSEoqUzwT9Du4Khhsiq1MPxWk1g3ru-MSQBkh5fZloHoUDwGRqzZJBdbdLfJJ7Fh0nLyBXgpvAhYguK5GMetX6Kc6yfusMzlyV-E0GzMpY53tfHPriWDXNtkeir-50T830Rksm1Y4EZqiSuGdWOOwfbgbslbBd67G9XSMr2ajBkDU42FAiX5PF3tIDZEP1SJwbaIHIJRLBDGcMhLsS4_HMqIovtPqHxl3nqVH5qx-wGq3jejzo6FV2gQ=&vjs=3&p=4&fvj=1,LIFE ElderCare,Use a medication management software program to help make sure seniors are using meds safely. Paid time off. The Fall Prevention Program Coordinator position is...,,,,,,,"Alameda, CA"
"Software Engineer, Backend",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AqqiVhQuhoyn75LII9wmjI2hGzN-zbxNV51yMReshIRXuHpVwnMDUWgS29XT5tX4Wm5NY9uxiuLOYA6cdhU0z0nu_oYGmptEov98HwyEYrFOHb8B0OEWl5WEzEDL0Yc1UJ9Q4fjq48JC5AM0vWBmENh902j-IRoThM2hZh-2gfkhsfJbaCyiJfKcV_bmT1bHJmtoOX7Y1A8tpMPCOmFJ6lGIcJSFamndpo67kHi5ni9xa5HZOTGb7muRkoqpUaU4JfH_3HR-6fyeulxBx0xACGc0U-7q6I_szoxx3yqUME8YP6olyP2VBW1rrdKletrzdsTZyubHOwZA6bq2EyRxy9kioU9YNTstCVMVrnoBQY-mlE3V-26O7vpwb1eUzndXrEfUEzteJ6qVOmWWh06NwOCE9dD-4VNiqtxrMyl-4Cl_I94GIbQ16liFWFVFq83fIpXJGXRXy0Yg==&vjs=3&p=5&fvj=0,Shape (ShapeScale),3+ years of experience in building scalable distributed systems. You will develop the cloud processing infrastructure and body computing platform that powers...,,,,,,,"San Francisco, CA"
Embedded Software Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CV4holdffd831ZKQhR8rczbMi0923Hh_m8CV6wbSqk2AAIzE4yv5ChgTacxDuE8yyXQro0l9PQmiv3r5LM6BFNuM9diqcS64jnHgPKzDiZMfrpS_3WLz-zsDM-V-Tly9i_w33f4F1ARKDtxi0K19yHEmSi7hc-oAajOg62HvBHfUP1dKoSpl0Dgjx-iR5Ei5HMf3usNtBDutf5KXUEbJ0VtKbJ2j0_LZ6u__8ybc96jegfTj7iZImi1i7axkIzD7QYA9lYxIKfPh43R4InCWC-JBfY8L7bS0afedO0Ruis4_MWzpi7y0Z0SXp0Jgar9gVyCVCDSQk6mNh_gfKEWUBMQXj5yHwXMugd1A0woE4frviLgH2NA1ISarIAo1ALcdfCLQSxteyV2px_1anrRVvWcVAExYYn2tC1VsL_8CMxLphoLH7IAmaxigZLMhXikHdZh5vrE9SUy2bOTIJOPAU0&vjs=3&p=6&fvj=0,Accenture,We’re looking for a midlevel embedded software engineer to join our team. We code most often in C but will use whatever it takes to get the job done....,,,,,,,"San Francisco, CA 94105 (Financial District area)"
Software Engineer,https://www.indeed.com/rc/clk?jk=4e74211f3861eb9e&fccid=ebc67a27de1a6e70&vjs=3,HackerOne,Better software is built by working together. We simply encourage an awareness of the security implications of what we build....,,,,,,,
"Software Engineer, Data",https://www.indeed.com/rc/clk?jk=1d14e6e619d2a554&fccid=39575763eb890563&vjs=3,LimeBike,"Experience working with big data technology like Redshift, Snowflake, Hadoop, or Hive. A position that offers a variety of career and resume building...",,,,,,,
IT Engineer - Applications - Undergraduate Internship,https://www.indeed.com/rc/clk?jk=bdddd1eb6e30a6b9&fccid=48ecd526e3aa3225&vjs=3,Kaiser Permanente,"Python, Java, Cloud Services, DevOps, Kubernetes, Docker, Node, Maven, Big Data, Blockchain, Web Services, Linux....",,,,,,,
Software Developer 3 - Autonomous Database Cloud,https://www.indeed.com/rc/clk?jk=c7f046a93ba843a6&fccid=cd22d01053af7669&vjs=3,Oracle,"As a member of the software engineering division, you will assist in defining and developing software for tasks associated with the developing, debugging or...",,,,,,,
Software Engineer,https://www.indeed.com/rc/clk?jk=9b6b712a46baca01&fccid=617690ce838507f3&vjs=3,Wish,Big data systems:. We’re looking for the world's best engineers to build a premier commerce platform from the ground up....,,,,,,,
"Software Engineer, Full Stack",https://www.indeed.com/rc/clk?jk=b430d790a925132a&fccid=d34a120e0c9210b1&vjs=3,Fleetsmith,", please include a smiley face :) in front of your name when you apply, and also include a short cover letter. We actually read the cover letter, so please...",,,,,,,
Electronic Data Interchange Undergrad Intern,https://www.indeed.com/rc/clk?jk=205f9017edb046ea&fccid=48ecd526e3aa3225&vjs=3,Kaiser Permanente,"Report development and analytics. Our interns have worked on everything from analyzing financial software and developing new marketing strategies, to designing...",,,,,,,
Software Development Engineer - AppSec Automation,https://www.indeed.com/rc/clk?jk=0ef8fd212f67d173&fccid=fe2d21eef233e94a&vjs=3,"Amazon Web Services, Inc.",The Amazon Web Services (AWS) Security team is looking for a Software Development Engineer who has a strong passion for security-at-scale....,,,,,,,
"Software Engineer, Imaging",https://www.indeed.com/rc/clk?jk=5b826b81d1d20b3c&fccid=a5b4499d9e91a5c6&vjs=3,Google,"Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one...",,,,,,,
"Member of Technical Staff, Systems Software",https://www.indeed.com/rc/clk?jk=70539e160e962a5f&fccid=7768f6ae363428af&vjs=3,Impira,"As a Member of Technical Staff, Systems Software at Impira, you will help to build the backend systems infrastructure for the backend image and video processing...",,,,,,,
Network Operations Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D7Ez4VHrGG0Iq_KrfsIseck4K5hJRt8N-W1LYo-yx2Jz6WzDowiUN6FCYuazmpaMBDkDIv4IsYXM7RTz23eVxlWbRLEmUZD0wJCxP4m3qGCcADXigz92vo2NYIR9Sw54qnG8cBvMaiCUnxATH7_Wnc2DmydPFb4oB49-IZ7Dkx8OO2fhEzQYSFGueYp1vVMu0Biidk0NPMEomBEUAeU9DqnurwgXB_SeGWkdngzaNDXjEdzhRiO2y3KHpurNohllo2CxeAue1oP-yaee-O7DBr7bm86TBQJPgADWSUaKg7oTmPlt1tpIJm6QYs_fV8oS9tvwWSh9_rnrjApUW8-iqh-KSlLbDB37bS37MiAIlURNDfn63t00NkZNGbWX2A_2Kt9IHgW6EA4BBH58yczAFWrqsd87rBRf7lgHEFLFjysUQmEIFzkoENVK8gsitmDJW_tFKJiGVWr0OSJ1U4Dk9T&vjs=3&p=1&fvj=1,Grid Net,"Ansible or equivalent for configuration management and software deployment. Experience with SDN, Juniper IP Fabric, and Juniper Fusion....",,,,,,,"San Francisco, CA 94117 (Haight-Ashbury area)"
Mergers Acquisitions VP Software,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvrjnhlIknunj6B5uFGHHla5BSmGDnouF8_mjReNBU2pQdngmDhVq0TD5gPmtjKQH7Jrb_uVCTX0rvNOQXwvSyA1B6U8S17q_Lo6tOugiRrz6cwMkJy_CXWqkeWKcDpcQ1it0KD3PFw7JsiTYYxH-tLYtf21tjtCISf1sRKeNdgcQl_ve9TYGQYRjiB4OIr3-B5JshtHcigBt1G4HXIiitoR-FBRlcH2MmHcrNZm_xxBYZYPCaKPBjIN3O1QdpJZV10ieu1_9G1KUayh79MU3RnojRJXh7yWalXCp5hcWkZjFPajt8EqwPBWJBBArik8JVv4xJRH-0H4KuQxy7bVggLfKHWh1OnbHxsT15ijdfxm3nfyHHJJ9aOD6zwUjvCia-kLt839NrS3-dkp6mf3Tt8SO7ZsqI_KBmbefIRUF3TsrV8gViCl2sgiSvr5G5R0Y5EuW-NkWtAT7Qhd0XUGkyBGRpfXR2WBY9mN8U2SSHUCh-smizcFHKTsctMRxpW4mnt7km2qVuYpxPZQAJTnck9DAc3qAK-yFoRxOWfzOWENsAgNokEhSeGZzDWhVDEdsXgeDMUKSbMkJbn-2d_7bN671a0cMtLnxptpyXalhfOdgVxUMGlcpYjWGMeBidZG8=&vjs=3&p=2&fvj=0,Corum Group,"VP Software M&A:. Must have built and sold your own software related company. Join the world’s leading seller of privately held software, IT and related...",,,,,,,"San Francisco, CA 94114 (Castro-Upper Market area)"
Revit Architectural Designer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsyjXj-GQY-LhiH40rJW5bf8vVrmie4sNbg75OPVyeMRYyt0Sv-sGrYyRL-WQNDJRc9k4fUODBZttD9AfZvXKXgDp0gWqcJLLgtvCBSAccQf8yH5EDgCth6asJ0LC58PHbXX6kyUlVGoWBAaqZJ5YrvZU_LZBWFpbEYKZG15yd6ZofvKhsmy9mBuBlbG0k6X-Cox7hiC0XuuwiPyI9jgL36SukO1zRSzFyFa5Mo5INVscVU9-APA0XlEn-Gb-7tV5YUnv6uGvjgklVVIje95fXQNU8gh4mwYy6YEEiw7UCPrwkbWtQZNzS5ejqTZZT4LzZL0rnaLuMVU79dfXNvojni3O8NEmp92kkMFlkZ2GK6N1u5m76iX3AFUErDEGWp81Dd50D_lC2V-LfWCnq1I7iPgqRBacOCCxh5ADP6HSteVw0x5xtwZQbIZ2WgAbV1M60I7m4gXlvaO0eN6w8u3cL&vjs=3&p=3&fvj=1,MBH Architects,"Familiarity with design software such as Revit, AutoCAD, Bluebean, Rhino. MBH Architects is a top-tier firm with a small firm feel....",,,,,,,"Alameda, CA 94501"
Part-Time Administrative/Officer Manager (25 - 30 hours per...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cj1572loApqMutSaY99vdGuqNnOjS1yKJiJF0xCxljVwmLVsI_zqwqrtdrFbsZaOEXa0fOBQ-nuDH1fK1Af2hEFyllz9wQoTlcpT5X8WQ_ThWWIlT7dchal2_PPhrFgN6FIhkEnHc5kuBNO2h5goouDS_hd3W6dDyh8NiFIGNBUn-kwCBrxZm-yxQHaEBy926LFcAKjxbPX1GrWk6xspGZ25ff7oKXcBkCgJNzFaJRuJ9us5QDd-ybkOl2UA7eqv744qulEEQmu4MgdcfmFA1J5Wi3PAnhKywMbpJOW7w3ey46lNyKVEiaw5lsNNlDya0QyoJaRfqilvTxfM0m3SXVAFFvYLl7L1qEX-4HzKITlHixvkR8R4K4Ct-v05vxZQ45dqqxpi528tDriXR9guzIQlK1dLTFAMWp0pbM4C7GOEjz19bhwBjRsqzlHT-sD-1-1l9O2zTKIroXUkhOsOqhKb0rMNsGc70kVe8Q7pZOR5VoEbqp4gbwSkiDDSXLzXo=&vjs=3&p=4&fvj=1,SF wealth management firm,CRM (client relationship management software):. Be resourceful and know how to handle responsibilities independently....,,,,,,,"San Francisco, CA"
Training Content Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtaUxCYegQuuuXufa-Dx2BMw4UWdmRvgF5XF3_iLU1jy6pKj4qRfU8fLZlTYKaduuicohR6Va-rUwQ9Kneu9F-4um6exLvrpq5HsY6ZryF_YilZ1DkBf5a9nGz8A5FWwjVIS_IQNfzsGmPlmxwt60z8kwMTh4UG-VLDC7fsJGC3WP8r6VFv8QoyNvxKm2iXuZTA4H63vf7ML0JmqNOed3876ctDWotpmvMH1qTdd7HWSKD6YrUzDkODuv9IzbY89883XZq4eFRBG5PNLX5eF3CWHrHPTZRRLqD8R-NslPQbwEdPrydFpktseVaOcNEZ6X4YrWqYk0HuulkpCkLmQM0UZU0h_yQVfWcLRjeF2jC7mZgsbVPlDXf9dw==&vjs=3&p=5&fvj=0,Workday,Experience with learning management systems and software. Ability to learn new software tools and techniques for elearning....,,,,,,,"Pleasanton, CA 94566"
Junior Interior Designer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B--5AZ0xqO7bQSq0-yXEoqkVx5IpnFLcvZQJydAqcjIk_GS7E18Ehp80tvT61s8nqoRZ2yQvZ4Wjh1qgkUuUkbeJ2aLQU1117HaYzmR3DXbieFOIm8mLKB1dVUgFnU5ZkVZcqMQ6BkFdD2pwdKCRDwO6UbGHpx-ND8yow-OMo6nipOB9nPPxlxTkESgJbPWqVcMSc7_uZv8ae2OwesnazRm3YMnxCR3BLneAjPjgkkFd7t5GQWomkLX6r8IPhwuliQWiDjRaZaDdPEUcIIvl9nQnAAmDW7wO0qR89nvpw4M8EVzkqvAUl_vsueNBB0O9vteG6jXswqpeVH3HgZjwrpgyYnjSOn-kl9TQzZxf5uYnciJxxJ-T4yjyHzE9cCYX2YSVYLCncF-uBY-ZXK5graS4z_08UlKE-qLgpcgoeo2zcfkqq79OBAUz5cDWz7t8wcacIXCR_lgA==&vjs=3&p=6&fvj=1,Dina Bandman Interiors,Knowledge of IVY software is ideal but a willingness to learn works too! Boutique interior design firm focused on high end interiors and participating in this...,,,,,,,"San Francisco Bay Area, CA"
Backend Software Engineer -Distributed Systems (all levels),https://www.indeed.com/rc/clk?jk=a0a5ce4cd91bd375&fccid=cd16d7546cac8264&vjs=3,Sumo Logic,"As a Backend Software Engineer, you'll build the system that runs our elastic big data analytics platform written in Scala that runs in the AWS cloud....",,,,,,,
Real Estate Client Services Coordinator,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bw6dXb2KV96e6NJfyT75o064xVWYoBZKpjIFHl3cPeX5oRI30nF4Cy8O2RRa8LifL_gekK_JEootZ0HejNSNvVUi2dwMggZyjKclJugONJ_jiSLf9Nwfr64ZLOVAliFDxK0_an6zghiLWCDQXBm63pT5Z_fW6Ti5l8PXYtPYf68ZrwnjqXmpTwK5LKL7-U5HBAFh4GTyuqNC63bTHAg0aXCh6BBtBHv0gmEucWj09rLEeFzNIkyyuybUsnOz8p5xQ5zABtPirbkbxmx1cJwzU5MlhS_BKlKrYREaeWOl4d5Vxjl64lmhTlX8IRRVXDfvycxeymhGTSWbMTgcB0QheRcPNyTSgy6RBw1L935kinvrtLbddhbnZC5m9J6RnVp2E0wKPHx5tV6uJ3uAxDHfNtYxXtxSWagvJNYcGzAkl3Bht4aWbnIUv660cxL1BX5uFwLovkd3iocQG2eNcpRlQix-Np2quRrnw=&vjs=3&p=1&fvj=1,"The Property Sciences Group, Inc.","Manage appraisal report life cycle from beginning to end, utilizing our proprietary client relations software platform....",,,,,,,"Pleasant Hill, CA 94523"
Product Manager - Data Systems,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A7BLNFe1qaTymMGnY8TdUceiwJzviqGrQGnN5nB2iK0IGAfx10gtRrYdXtd3M1b3QB8nJKtPtSsb8HBrA5LOPRlD79SBIRpEHAsB8bZTC3U5vyNqXzcDuB3DjVAOHP90t9neSHpH_6tQJ8V-4Bg7dy5Koyf5IdcqCFEXJWPbWnWgLPtUBhufU3hudlTtBcKDMcHqWmgJRSk6FjEHm4VG546MRLbFY4WwtBOOZL8h8vBLxRqADTs27JYzfaL5YrveNH19369pL_56Gmfb5WhLSJ6FGkWQp5AkB3yaoT7cly-dGhFnKEDolk6dH1ZMemEJc8y2e54tfazfPFKXq4009M8lKfmquDjsGjuZu6aSuXpmqP63JDqLKpaG274AsIDpgywu4D-2RjKsuQIBto9XTbnPyhYY9OqYIO-qE4heDPvxIg2BIqf3FrkniAQK80q3_-dECQmpku4jI2CnGWczkh&vjs=3&p=2&fvj=1,KIPP Foundation,"Work creatively across a range of stakeholders to pull together requirements that fit within our technical context, while simultaneously working to make our...",,,,,,,"San Francisco, CA 94105 (Financial District area)"
"R&D Test Operator, Overnight Shift",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ayj29OPrjNtJyv57ZyQWyAHPFPPj_f2YApdYwu0yPqo745HJpT2K3yOaPV8QjId6X15l6a5sNn87vNPTkCVJq2_hz_kEWH93ho7sVqf_PVfkAMVhijnQwKUOGZpxnb8FpyVt6VU_K58OoDOUHt-g8lFpobLVmmKxR1QKgqAwVlADcpoJ6SoZeZX1eSe5Rhzf8KnOABAvM1gy7g8soao6v9H_Yh4jc-HkpQO31EdKB7Fbb6F3yLucjkWUy1exoTGoouqdKRsoWRCYs78KFsSO0ioOkgMzpWcMRLmDMPvLVMqhMdI2I4fbp1Dip0bT1l-wE-BXdwXAqmV2KBrhIcMh_GnCOWp3cVUp1lQcKd-lcxALwwh1aIcI8N1BY-Lopzaa-GISwQoxEG152JIu_XxIak&vjs=3&p=3&fvj=0,Cruise Automation,"If you share our passion for achieving what some say is impossible, join us. Troubleshoot AV software in varied and dynamic environments....",,,,,,,"San Francisco, CA"
"Manager, Software Engineering - 181265",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2LP6KtwgLMWcIJbzQK4y118hUYa2NHT0ELzb4aR6nDrO9_32R0LtajfUy3Sf5q05DsdAt44N6kRvzkUBh0wfRjrIquuhFvXpvzrAtGvndodiE9C7fcljWX61sYeuBmyqqWijx5HStxnyL3xgH_Nh6qC4FQWNNfKePUEqZFloMWxHldyMIrIHZVGV_tWCwRnEEOu8wm_oJ56MRfv4J3zMEjBYbhKEO0qJHCwHkPhfLforf7MdKpFOwtAqEqQ1TmP4er2gz10_epPxRVZh6eXcGQUhls7D1hXjzn8ZY1w1aFxF0HqesEnMJy578utwanIN-1my1u45VQv33pRcXX5fEY0h_XofRYJCsDyV7UrmOm0x7p9TEawL8MQ3egdUG0prpS5Uzsu83pxRpXYp3uJ31ZRhMyzJFewP0Jah8zjHYSk6y-MpXjiLm&vjs=3&p=4&fvj=0,Ellie Mae,"Solid understanding of the Software Development Life Cycle, including TDD, CI/CD, Infrastructure-as-code (IaC)....",,,,,,,"Pleasanton, CA 94566"
